id,date,city,store_localisation_x,store_localisation_y,product,quantity,event_ID,is_event,min_people,max_people
95,01.04.2024,Krakow,50.07869044246752,19.948764088021026,dairy,37,-1,-1.0,-1.0,-1.0
96,01.04.2024,Krakow,50.07869044246752,19.948764088021026,eggs,51,-1,-1.0,-1.0,-1.0
97,01.04.2024,Krakow,50.07869044246752,19.948764088021026,sweets,230,-1,-1.0,-1.0,-1.0
98,01.04.2024,Krakow,50.07869044246752,19.948764088021026,meat,44,-1,-1.0,-1.0,-1.0
99,01.04.2024,Krakow,50.07869044246752,19.948764088021026,cleaning_products,257,-1,-1.0,-1.0,-1.0
100,01.04.2024,Krakow,50.07869044246752,19.948764088021026,vegetables,442,-1,-1.0,-1.0,-1.0
101,01.04.2024,Krakow,50.07869044246752,19.948764088021026,fruits,322,-1,-1.0,-1.0,-1.0
102,01.04.2024,Krakow,50.07869044246752,19.948764088021026,chips,141,-1,-1.0,-1.0,-1.0
103,01.04.2024,Krakow,50.07869044246752,19.948764088021026,ice_cream,220,-1,-1.0,-1.0,-1.0
104,01.04.2024,Krakow,50.07869044246752,19.948764088021026,alcohol,89,-1,-1.0,-1.0,-1.0
105,01.04.2024,Krakow,50.08411987028445,19.998484911387347,beer,131,-1,-1.0,-1.0,-1.0
106,01.04.2024,Krakow,50.08411987028445,19.998484911387347,bread/bakery,479,-1,-1.0,-1.0,-1.0
107,01.04.2024,Krakow,50.08411987028445,19.998484911387347,beverages,377,-1,-1.0,-1.0,-1.0
108,01.04.2024,Krakow,50.08411987028445,19.998484911387347,dairy,63,-1,-1.0,-1.0,-1.0
109,01.04.2024,Krakow,50.08411987028445,19.998484911387347,eggs,44,-1,-1.0,-1.0,-1.0
110,01.04.2024,Krakow,50.08411987028445,19.998484911387347,sweets,202,-1,-1.0,-1.0,-1.0
111,01.04.2024,Krakow,50.08411987028445,19.998484911387347,meat,39,-1,-1.0,-1.0,-1.0
112,01.04.2024,Krakow,50.08411987028445,19.998484911387347,cleaning_products,291,-1,-1.0,-1.0,-1.0
113,01.04.2024,Krakow,50.08411987028445,19.998484911387347,vegetables,370,-1,-1.0,-1.0,-1.0
114,01.04.2024,Krakow,50.08411987028445,19.998484911387347,fruits,294,-1,-1.0,-1.0,-1.0
115,01.04.2024,Krakow,50.08411987028445,19.998484911387347,chips,163,-1,-1.0,-1.0,-1.0
116,01.04.2024,Krakow,50.08411987028445,19.998484911387347,ice_cream,226,-1,-1.0,-1.0,-1.0
117,01.04.2024,Krakow,50.08411987028445,19.998484911387347,alcohol,83,-1,-1.0,-1.0,-1.0
118,02.04.2024,Krakow,50.068749673754766,19.90993680739393,beer,121,-1,-1.0,-1.0,-1.0
119,02.04.2024,Krakow,50.068749673754766,19.90993680739393,bread/bakery,397,-1,-1.0,-1.0,-1.0
120,02.04.2024,Krakow,50.068749673754766,19.90993680739393,beverages,431,-1,-1.0,-1.0,-1.0
121,02.04.2024,Krakow,50.068749673754766,19.90993680739393,dairy,29,-1,-1.0,-1.0,-1.0
122,02.04.2024,Krakow,50.068749673754766,19.90993680739393,eggs,41,-1,-1.0,-1.0,-1.0
123,02.04.2024,Krakow,50.068749673754766,19.90993680739393,sweets,369,-1,-1.0,-1.0,-1.0
124,02.04.2024,Krakow,50.068749673754766,19.90993680739393,meat,58,-1,-1.0,-1.0,-1.0
125,02.04.2024,Krakow,50.068749673754766,19.90993680739393,cleaning_products,284,-1,-1.0,-1.0,-1.0
126,02.04.2024,Krakow,50.068749673754766,19.90993680739393,vegetables,431,-1,-1.0,-1.0,-1.0
127,02.04.2024,Krakow,50.068749673754766,19.90993680739393,fruits,286,-1,-1.0,-1.0,-1.0
128,02.04.2024,Krakow,50.068749673754766,19.90993680739393,chips,100,-1,-1.0,-1.0,-1.0
129,02.04.2024,Krakow,50.068749673754766,19.90993680739393,ice_cream,171,-1,-1.0,-1.0,-1.0
130,02.04.2024,Krakow,50.068749673754766,19.90993680739393,alcohol,156,-1,-1.0,-1.0,-1.0
131,02.04.2024,Krakow,50.07587092194372,19.931398629767745,beer,162,-1,-1.0,-1.0,-1.0
132,02.04.2024,Krakow,50.07587092194372,19.931398629767745,bread/bakery,341,-1,-1.0,-1.0,-1.0
133,02.04.2024,Krakow,50.07587092194372,19.931398629767745,beverages,401,-1,-1.0,-1.0,-1.0
134,02.04.2024,Krakow,50.07587092194372,19.931398629767745,dairy,41,-1,-1.0,-1.0,-1.0
135,02.04.2024,Krakow,50.07587092194372,19.931398629767745,eggs,51,-1,-1.0,-1.0,-1.0
136,02.04.2024,Krakow,50.07587092194372,19.931398629767745,sweets,247,-1,-1.0,-1.0,-1.0
137,02.04.2024,Krakow,50.07587092194372,19.931398629767745,meat,43,-1,-1.0,-1.0,-1.0
138,02.04.2024,Krakow,50.07587092194372,19.931398629767745,cleaning_products,223,-1,-1.0,-1.0,-1.0
139,02.04.2024,Krakow,50.07587092194372,19.931398629767745,vegetables,300,-1,-1.0,-1.0,-1.0
140,02.04.2024,Krakow,50.07587092194372,19.931398629767745,fruits,237,-1,-1.0,-1.0,-1.0
141,02.04.2024,Krakow,50.07587092194372,19.931398629767745,chips,182,-1,-1.0,-1.0,-1.0
142,02.04.2024,Krakow,50.07587092194372,19.931398629767745,ice_cream,246,-1,-1.0,-1.0,-1.0
143,02.04.2024,Krakow,50.07587092194372,19.931398629767745,alcohol,112,-1,-1.0,-1.0,-1.0
144,02.04.2024,Krakow,50.066587544336336,19.9864214655028,beer,166,-1,-1.0,-1.0,-1.0
145,02.04.2024,Krakow,50.066587544336336,19.9864214655028,bread/bakery,223,-1,-1.0,-1.0,-1.0
146,02.04.2024,Krakow,50.066587544336336,19.9864214655028,beverages,396,-1,-1.0,-1.0,-1.0
147,02.04.2024,Krakow,50.066587544336336,19.9864214655028,dairy,53,-1,-1.0,-1.0,-1.0
148,02.04.2024,Krakow,50.066587544336336,19.9864214655028,eggs,44,-1,-1.0,-1.0,-1.0
149,02.04.2024,Krakow,50.066587544336336,19.9864214655028,sweets,366,-1,-1.0,-1.0,-1.0
150,02.04.2024,Krakow,50.066587544336336,19.9864214655028,meat,40,-1,-1.0,-1.0,-1.0
151,02.04.2024,Krakow,50.066587544336336,19.9864214655028,cleaning_products,277,-1,-1.0,-1.0,-1.0
152,02.04.2024,Krakow,50.066587544336336,19.9864214655028,vegetables,449,-1,-1.0,-1.0,-1.0
153,02.04.2024,Krakow,50.066587544336336,19.9864214655028,fruits,374,-1,-1.0,-1.0,-1.0
154,02.04.2024,Krakow,50.066587544336336,19.9864214655028,chips,114,-1,-1.0,-1.0,-1.0
155,02.04.2024,Krakow,50.066587544336336,19.9864214655028,ice_cream,200,-1,-1.0,-1.0,-1.0
156,02.04.2024,Krakow,50.066587544336336,19.9864214655028,alcohol,137,-1,-1.0,-1.0,-1.0
157,02.04.2024,Krakow,50.059562,19.944928,beer,149,-1,-1.0,-1.0,-1.0
158,02.04.2024,Krakow,50.059562,19.944928,bread/bakery,472,-1,-1.0,-1.0,-1.0
159,02.04.2024,Krakow,50.059562,19.944928,beverages,450,-1,-1.0,-1.0,-1.0
160,02.04.2024,Krakow,50.059562,19.944928,dairy,43,-1,-1.0,-1.0,-1.0
161,02.04.2024,Krakow,50.059562,19.944928,eggs,65,-1,-1.0,-1.0,-1.0
162,02.04.2024,Krakow,50.059562,19.944928,sweets,384,-1,-1.0,-1.0,-1.0
163,02.04.2024,Krakow,50.059562,19.944928,meat,68,-1,-1.0,-1.0,-1.0
164,02.04.2024,Krakow,50.059562,19.944928,cleaning_products,139,-1,-1.0,-1.0,-1.0
165,02.04.2024,Krakow,50.059562,19.944928,vegetables,474,-1,-1.0,-1.0,-1.0
166,02.04.2024,Krakow,50.059562,19.944928,fruits,291,-1,-1.0,-1.0,-1.0
167,02.04.2024,Krakow,50.059562,19.944928,chips,193,-1,-1.0,-1.0,-1.0
168,02.04.2024,Krakow,50.059562,19.944928,ice_cream,210,-1,-1.0,-1.0,-1.0
169,02.04.2024,Krakow,50.059562,19.944928,alcohol,89,-1,-1.0,-1.0,-1.0
170,02.04.2024,Krakow,50.052401,19.928392,beer,169,-1,-1.0,-1.0,-1.0
171,02.04.2024,Krakow,50.052401,19.928392,bread/bakery,496,-1,-1.0,-1.0,-1.0
172,02.04.2024,Krakow,50.052401,19.928392,beverages,328,-1,-1.0,-1.0,-1.0
173,02.04.2024,Krakow,50.052401,19.928392,dairy,69,-1,-1.0,-1.0,-1.0
174,02.04.2024,Krakow,50.052401,19.928392,eggs,70,-1,-1.0,-1.0,-1.0
175,02.04.2024,Krakow,50.052401,19.928392,sweets,258,-1,-1.0,-1.0,-1.0
176,02.04.2024,Krakow,50.052401,19.928392,meat,22,-1,-1.0,-1.0,-1.0
177,02.04.2024,Krakow,50.052401,19.928392,cleaning_products,223,-1,-1.0,-1.0,-1.0
178,02.04.2024,Krakow,50.052401,19.928392,vegetables,497,-1,-1.0,-1.0,-1.0
179,02.04.2024,Krakow,50.052401,19.928392,fruits,215,-1,-1.0,-1.0,-1.0
180,02.04.2024,Krakow,50.052401,19.928392,chips,148,-1,-1.0,-1.0,-1.0
181,02.04.2024,Krakow,50.052401,19.928392,ice_cream,171,-1,-1.0,-1.0,-1.0
182,02.04.2024,Krakow,50.052401,19.928392,alcohol,92,-1,-1.0,-1.0,-1.0
183,02.04.2024,Krakow,50.06534876399249,19.93232669200492,beer,181,-1,-1.0,-1.0,-1.0
184,02.04.2024,Krakow,50.06534876399249,19.93232669200492,bread/bakery,416,-1,-1.0,-1.0,-1.0
185,02.04.2024,Krakow,50.06534876399249,19.93232669200492,beverages,316,-1,-1.0,-1.0,-1.0
186,02.04.2024,Krakow,50.06534876399249,19.93232669200492,dairy,52,-1,-1.0,-1.0,-1.0
187,02.04.2024,Krakow,50.06534876399249,19.93232669200492,eggs,26,-1,-1.0,-1.0,-1.0
188,02.04.2024,Krakow,50.06534876399249,19.93232669200492,sweets,318,-1,-1.0,-1.0,-1.0
189,02.04.2024,Krakow,50.06534876399249,19.93232669200492,meat,37,-1,-1.0,-1.0,-1.0
190,02.04.2024,Krakow,50.06534876399249,19.93232669200492,cleaning_products,101,-1,-1.0,-1.0,-1.0
191,02.04.2024,Krakow,50.06534876399249,19.93232669200492,vegetables,497,-1,-1.0,-1.0,-1.0
192,02.04.2024,Krakow,50.06534876399249,19.93232669200492,fruits,274,-1,-1.0,-1.0,-1.0
193,02.04.2024,Krakow,50.06534876399249,19.93232669200492,chips,177,-1,-1.0,-1.0,-1.0
194,02.04.2024,Krakow,50.06534876399249,19.93232669200492,ice_cream,210,-1,-1.0,-1.0,-1.0
195,02.04.2024,Krakow,50.06534876399249,19.93232669200492,alcohol,103,-1,-1.0,-1.0,-1.0
196,02.04.2024,Krakow,50.06117699958193,19.931546069349587,beer,130,-1,-1.0,-1.0,-1.0
197,02.04.2024,Krakow,50.06117699958193,19.931546069349587,bread/bakery,470,-1,-1.0,-1.0,-1.0
198,02.04.2024,Krakow,50.06117699958193,19.931546069349587,beverages,488,-1,-1.0,-1.0,-1.0
199,02.04.2024,Krakow,50.06117699958193,19.931546069349587,dairy,44,-1,-1.0,-1.0,-1.0
200,02.04.2024,Krakow,50.06117699958193,19.931546069349587,eggs,46,-1,-1.0,-1.0,-1.0
201,02.04.2024,Krakow,50.06117699958193,19.931546069349587,sweets,273,-1,-1.0,-1.0,-1.0
202,02.04.2024,Krakow,50.06117699958193,19.931546069349587,meat,54,-1,-1.0,-1.0,-1.0
203,02.04.2024,Krakow,50.06117699958193,19.931546069349587,cleaning_products,265,-1,-1.0,-1.0,-1.0
204,02.04.2024,Krakow,50.06117699958193,19.931546069349587,vegetables,446,-1,-1.0,-1.0,-1.0
205,02.04.2024,Krakow,50.06117699958193,19.931546069349587,fruits,285,-1,-1.0,-1.0,-1.0
206,02.04.2024,Krakow,50.06117699958193,19.931546069349587,chips,119,-1,-1.0,-1.0,-1.0
207,02.04.2024,Krakow,50.06117699958193,19.931546069349587,ice_cream,245,-1,-1.0,-1.0,-1.0
208,02.04.2024,Krakow,50.06117699958193,19.931546069349587,alcohol,81,-1,-1.0,-1.0,-1.0
209,02.04.2024,Krakow,50.07869044246752,19.948764088021026,beer,105,-1,-1.0,-1.0,-1.0
210,02.04.2024,Krakow,50.07869044246752,19.948764088021026,bread/bakery,285,-1,-1.0,-1.0,-1.0
211,02.04.2024,Krakow,50.07869044246752,19.948764088021026,beverages,426,-1,-1.0,-1.0,-1.0
212,02.04.2024,Krakow,50.07869044246752,19.948764088021026,dairy,67,-1,-1.0,-1.0,-1.0
213,02.04.2024,Krakow,50.07869044246752,19.948764088021026,eggs,52,-1,-1.0,-1.0,-1.0
214,02.04.2024,Krakow,50.07869044246752,19.948764088021026,sweets,296,-1,-1.0,-1.0,-1.0
215,02.04.2024,Krakow,50.07869044246752,19.948764088021026,meat,66,-1,-1.0,-1.0,-1.0
216,02.04.2024,Krakow,50.07869044246752,19.948764088021026,cleaning_products,171,-1,-1.0,-1.0,-1.0
217,02.04.2024,Krakow,50.07869044246752,19.948764088021026,vegetables,427,-1,-1.0,-1.0,-1.0
218,02.04.2024,Krakow,50.07869044246752,19.948764088021026,fruits,383,-1,-1.0,-1.0,-1.0
219,02.04.2024,Krakow,50.07869044246752,19.948764088021026,chips,154,-1,-1.0,-1.0,-1.0
220,02.04.2024,Krakow,50.07869044246752,19.948764088021026,ice_cream,197,-1,-1.0,-1.0,-1.0
221,02.04.2024,Krakow,50.07869044246752,19.948764088021026,alcohol,156,-1,-1.0,-1.0,-1.0
222,02.04.2024,Krakow,50.08411987028445,19.998484911387347,beer,142,-1,-1.0,-1.0,-1.0
223,02.04.2024,Krakow,50.08411987028445,19.998484911387347,bread/bakery,275,-1,-1.0,-1.0,-1.0
224,02.04.2024,Krakow,50.08411987028445,19.998484911387347,beverages,487,-1,-1.0,-1.0,-1.0
225,02.04.2024,Krakow,50.08411987028445,19.998484911387347,dairy,57,-1,-1.0,-1.0,-1.0
226,02.04.2024,Krakow,50.08411987028445,19.998484911387347,eggs,29,-1,-1.0,-1.0,-1.0
227,02.04.2024,Krakow,50.08411987028445,19.998484911387347,sweets,323,-1,-1.0,-1.0,-1.0
228,02.04.2024,Krakow,50.08411987028445,19.998484911387347,meat,22,-1,-1.0,-1.0,-1.0
229,02.04.2024,Krakow,50.08411987028445,19.998484911387347,cleaning_products,205,-1,-1.0,-1.0,-1.0
230,02.04.2024,Krakow,50.08411987028445,19.998484911387347,vegetables,332,-1,-1.0,-1.0,-1.0
231,02.04.2024,Krakow,50.08411987028445,19.998484911387347,fruits,244,-1,-1.0,-1.0,-1.0
232,02.04.2024,Krakow,50.08411987028445,19.998484911387347,chips,195,-1,-1.0,-1.0,-1.0
233,02.04.2024,Krakow,50.08411987028445,19.998484911387347,ice_cream,247,-1,-1.0,-1.0,-1.0
234,02.04.2024,Krakow,50.08411987028445,19.998484911387347,alcohol,110,-1,-1.0,-1.0,-1.0
235,03.04.2024,Krakow,50.068749673754766,19.90993680739393,beer,112,-1,-1.0,-1.0,-1.0
236,03.04.2024,Krakow,50.068749673754766,19.90993680739393,bread/bakery,431,-1,-1.0,-1.0,-1.0
237,03.04.2024,Krakow,50.068749673754766,19.90993680739393,beverages,472,-1,-1.0,-1.0,-1.0
238,03.04.2024,Krakow,50.068749673754766,19.90993680739393,dairy,64,-1,-1.0,-1.0,-1.0
239,03.04.2024,Krakow,50.068749673754766,19.90993680739393,eggs,40,-1,-1.0,-1.0,-1.0
240,03.04.2024,Krakow,50.068749673754766,19.90993680739393,sweets,228,-1,-1.0,-1.0,-1.0
241,03.04.2024,Krakow,50.068749673754766,19.90993680739393,meat,30,-1,-1.0,-1.0,-1.0
242,03.04.2024,Krakow,50.068749673754766,19.90993680739393,cleaning_products,297,-1,-1.0,-1.0,-1.0
243,03.04.2024,Krakow,50.068749673754766,19.90993680739393,vegetables,393,-1,-1.0,-1.0,-1.0
244,03.04.2024,Krakow,50.068749673754766,19.90993680739393,fruits,331,-1,-1.0,-1.0,-1.0
245,03.04.2024,Krakow,50.068749673754766,19.90993680739393,chips,159,-1,-1.0,-1.0,-1.0
246,03.04.2024,Krakow,50.068749673754766,19.90993680739393,ice_cream,246,-1,-1.0,-1.0,-1.0
247,03.04.2024,Krakow,50.068749673754766,19.90993680739393,alcohol,92,-1,-1.0,-1.0,-1.0
248,03.04.2024,Krakow,50.07587092194372,19.931398629767745,beer,140,-1,-1.0,-1.0,-1.0
249,03.04.2024,Krakow,50.07587092194372,19.931398629767745,bread/bakery,499,-1,-1.0,-1.0,-1.0
250,03.04.2024,Krakow,50.07587092194372,19.931398629767745,beverages,389,-1,-1.0,-1.0,-1.0
251,03.04.2024,Krakow,50.07587092194372,19.931398629767745,dairy,50,-1,-1.0,-1.0,-1.0
252,03.04.2024,Krakow,50.07587092194372,19.931398629767745,eggs,33,-1,-1.0,-1.0,-1.0
253,03.04.2024,Krakow,50.07587092194372,19.931398629767745,sweets,205,-1,-1.0,-1.0,-1.0
254,03.04.2024,Krakow,50.07587092194372,19.931398629767745,meat,52,-1,-1.0,-1.0,-1.0
255,03.04.2024,Krakow,50.07587092194372,19.931398629767745,cleaning_products,193,-1,-1.0,-1.0,-1.0
256,03.04.2024,Krakow,50.07587092194372,19.931398629767745,vegetables,440,-1,-1.0,-1.0,-1.0
257,03.04.2024,Krakow,50.07587092194372,19.931398629767745,fruits,331,-1,-1.0,-1.0,-1.0
258,03.04.2024,Krakow,50.07587092194372,19.931398629767745,chips,114,-1,-1.0,-1.0,-1.0
259,03.04.2024,Krakow,50.07587092194372,19.931398629767745,ice_cream,180,-1,-1.0,-1.0,-1.0
260,03.04.2024,Krakow,50.07587092194372,19.931398629767745,alcohol,107,-1,-1.0,-1.0,-1.0
